time,BBL,BBM,BBU,Histogram,Histogram_before,Histogram_after,BBU_before,BBU_after,BBM_before,BBM_after,BBL_before,BBL_after,Cluster
28/10/2013,6265.920522286245,6396.5,6527.079477713755,-10.39660568,2.549891331417451,-8.815525412,6511.600609681021,6522.360807347935,6372.714285714285,6414.142857142857,6233.827961747551,6305.924906937778,1
29/10/2013,6280.904995974248,6402.0,6523.095004025752,-12.14409781,0.781132061568493,-8.19968041,6515.289026449661,6521.9252760530235,6381.0,6417.5,6246.710973550339,6313.0747239469765,1
30/10/2013,6291.833809524795,6408.5,6525.166190475205,-9.953789286,-1.685237703,-7.846217764,6519.952975881472,6520.27772406054,6387.357142857143,6420.857142857143,6254.761309832814,6321.436561653746,1
31/10/2013,6312.064029467516,6415.5,6518.935970532484,-9.854712967,-3.999883578,-7.384353001,6523.379912138816,6517.523746123149,6392.928571428572,6424.285714285715,6262.4772307183275,6331.04768244828,1
01/11/2013,6313.769486233652,6418.0,6522.230513766348,-8.496406785,-5.997809663,-6.679588988,6524.59572848091,6515.227321214479,6398.714285714285,6428.142857142857,6272.832842947661,6341.0583930712355,1
04/11/2013,6313.986715828369,6417.5,6521.013284171631,-7.677032621,-7.769985202,-6.026637373,6524.715735138588,6513.547366435147,6403.5,6432.571428571428,6282.284264861412,6351.59549070771,1
05/11/2013,6313.986715828369,6417.5,6521.013284171631,-7.220906043,-9.01655066,-5.24431746,6523.699008134728,6512.799259976739,6407.428571428572,6437.357142857143,6291.158134722415,6361.915025737546,1
06/11/2013,6314.928595707505,6420.0,6525.071404292495,-6.36173238,-9.391935883,-2.951280188,6522.647674979543,6520.024449534639,6410.785714285715,6443.142857142857,6298.9237535918855,6366.261264751076,1
07/11/2013,6330.953715038629,6425.5,6520.046284961371,-7.833182792,-8.815525412,1.178016222648581,6522.3608073479345,6537.864535247836,6414.142857142857,6450.071428571428,6305.924906937779,6362.278321895021,1
08/11/2013,6350.3666734721855,6432.0,6513.6333265278145,-7.479550763,-8.19968041,6.2390948077531885,6521.9252760530235,6564.994283606808,6417.5,6458.357142857143,6313.0747239469765,6351.720002107478,1
11/11/2013,6379.341875029247,6439.5,6499.658124970753,-6.621659622,-7.846217764,11.331161873417447,6520.27772406054,6600.057538695886,6420.857142857143,6467.5,6321.436561653746,6334.942461304114,1
12/11/2013,6383.844460594344,6445.0,6506.155539405656,-3.563058693,-7.384353001,15.602882791549716,6517.52374612315,6638.731639778915,6424.285714285715,6477.857142857143,6331.0476824482785,6316.982645935371,1
13/11/2013,6387.746399283691,6448.5,6509.253600716309,-3.106371316,-6.679588988,20.01261475360243,6515.227321214479,6683.230225418738,6428.142857142857,6490.642857142857,6341.0583930712355,6298.055488866977,1
14/11/2013,6386.22346103722,6451.0,6515.77653896278,-1.744666652,-6.026637373,24.140903039751702,6513.5473664351475,6732.040647088989,6432.571428571428,6506.285714285715,6351.595490707709,6280.530781482439,1
15/11/2013,6345.3522688022185,6460.5,6575.6477311977815,9.689528526402881,-5.24431746,26.27149663759398,6512.799259976739,6776.845830514945,6437.357142857143,6523.571428571428,6361.915025737546,6270.297026627913,1
18/11/2013,6303.073115046238,6474.0,6644.926884953762,21.07189207870485,-2.951280188,26.24906188518567,6520.024449534637,6815.891302449358,6443.142857142857,6541.571428571428,6366.261264751077,6267.2515546935,1
19/11/2013,6276.458434959382,6490.0,6703.541565040618,27.9479993323526,1.178016222648581,24.362659363207797,6537.864535247836,6849.166985842098,6450.071428571428,6559.857142857143,6362.278321895021,6270.547299872187,1
20/11/2013,6261.899089405697,6503.5,6745.100910594303,29.022809837747317,6.2390948077531885,21.16898268057044,6564.9942836068085,6877.956906567723,6458.357142857143,6578.357142857143,6351.720002107477,6278.757379146563,1
21/11/2013,6258.125753013149,6517.5,6776.874246986851,26.33898773406972,11.331161873417448,17.639773660243545,6600.057538695887,6903.580488483919,6467.5,6597.142857142857,6334.942461304113,6290.705225801795,1
22/11/2013,6255.256299804936,6538.0,6820.743700195064,27.761752418209724,15.602882791549717,14.045061827250183,6638.731639778915,6925.458083350736,6477.857142857143,6615.857142857143,6316.982645935371,6306.256202363548,1
25/11/2013,6263.550509345451,6560.5,6857.449490654549,27.153351350774813,20.01261475360243,10.474555206446926,6683.230225418737,6944.000878768075,6490.642857142857,6634.142857142857,6298.055488866977,6324.284835517639,1
26/11/2013,6273.715984820531,6581.5,6889.284015179469,24.603683711298842,24.1409030397517,6.170837258975388,6732.040647088988,6956.887318127107,6506.285714285715,6651.714285714285,6280.53078148244,6346.541253301465,1
27/11/2013,6281.75481150535,6600.0,6918.24518849465,20.914848811846625,26.271496637593977,1.4367638942938004,6776.845830514946,6963.926588272394,6523.571428571428,6668.642857142857,6270.297026627911,6373.35912601332,1
28/11/2013,6299.528651210198,6618.0,6936.471348789802,14.74318167850754,26.24906188518566,-3.686827,6815.891302449357,6965.816899329923,6541.571428571428,6684.428571428572,6267.251554693498,6403.04024352722,1
29/11/2013,6319.369644326326,6633.0,6946.630355673674,6.6670730592858405,24.362659363207797,-8.868737902,6849.166985842098,6964.4295203669635,6559.857142857143,6698.857142857143,6270.547299872188,6433.284765347322,1
02/12/2013,6341.76067959977,6649.0,6956.23932040023,1.6345245917814424,21.168982680570444,-14.34235322,6877.956906567723,6959.498746986513,6578.357142857143,6711.642857142857,6278.757379146563,6463.786967299202,1
03/12/2013,6364.113135737213,6669.0,6973.886864262787,2.598769587256186,17.639773660243545,-20.40852286,6903.580488483921,6950.201377191246,6597.142857142857,6722.071428571428,6290.705225801794,6493.941479951611,1
04/12/2013,6389.750941424086,6688.5,6987.249058575914,2.159805005152009,14.045061827250183,-26.11690792,6925.458083350737,6939.577943034866,6615.857142857143,6729.285714285715,6306.256202363548,6518.993485536563,1
05/12/2013,6429.510909307306,6704.5,6979.489090692694,-5.522341921,10.474555206446926,-30.33059093,6944.000878768075,6930.308557988509,6634.142857142857,6733.214285714285,6324.284835517639,6536.120013440062,1
06/12/2013,6469.4799204883375,6718.5,6967.5200795116625,-12.22366474,6.170837258975388,-33.1350697,6956.8873181271065,6922.540753298354,6651.714285714285,6734.0,6346.541253301465,6545.459246701646,1
09/12/2013,6507.296473807503,6728.5,6949.703526192497,-21.12195458,1.4367638942938004,-34.01323678,6963.926588272395,6917.017229012598,6668.642857142857,6732.5,6373.359126013319,6547.982770987402,1
10/12/2013,6531.08129706704,6734.0,6936.91870293296,-29.60630325,-3.686827,-33.10463054,6965.816899329923,6913.126340770678,6684.428571428572,6729.5,6403.04024352722,6545.873659229322,1
11/12/2013,6555.27609326293,6738.5,6921.72390673707,-36.68078265,-8.868737902,-31.13945599,6964.429520366963,6910.1696313135035,6698.857142857143,6724.214285714285,6433.284765347323,6538.258940115068,1
12/12/2013,6575.194724304072,6742.0,6908.805275695928,-39.86441791,-14.34235322,-28.2705852,6959.498746986513,6906.988917239933,6711.642857142857,6716.928571428572,6463.786967299202,6526.868225617211,1
13/12/2013,6565.114980518751,6739.0,6912.885019481249,-37.79889041,-20.40852286,-25.6505964,6950.201377191247,6901.06270435457,6722.071428571428,6708.285714285715,6493.941479951611,6515.508724216858,1
16/12/2013,6549.396604631802,6732.0,6914.603395368198,-35.01812299,-26.11690792,-23.26548326,6939.577943034865,6892.249611284725,6729.285714285715,6698.857142857143,6518.993485536563,6505.464674429561,1
17/12/2013,6534.854553319424,6724.0,6913.145446680576,-31.85501607,-30.33059093,-20.82608618,6930.308557988509,6881.2887512461875,6733.214285714285,6689.214285714285,6536.120013440062,6497.139820182384,1
18/12/2013,6524.961143807795,6718.0,6911.038856192205,-27.26912415,-33.1350697,-18.61541153,6922.5407532983545,6869.021824944925,6734.0,6679.357142857143,6545.4592467016455,6489.69246076936,1
19/12/2013,6516.317514760478,6713.0,6909.682485239522,-23.24605962,-34.01323678,-16.98622697,6917.017229012598,6854.714218091651,6732.5,6668.714285714285,6547.982770987402,6482.714353336919,1
20/12/2013,6501.973059463152,6701.5,6901.026940536848,-22.9245608,-33.10463054,-14.9476858,6913.126340770678,6835.615580579592,6729.5,6657.928571428572,6545.873659229322,6480.241562277552,1
23/12/2013,6495.4597228190705,6691.0,6886.5402771809295,-19.78232234,-31.13945599,-12.63419464,6910.1696313135035,6810.848084456093,6724.214285714285,6647.142857142857,6538.258940115067,6483.437629829621,1
24/12/2013,6485.598470716288,6678.5,6871.401529283712,-19.45896881,-28.2705852,-9.967347039,6906.988917239933,6784.331061726726,6716.928571428572,6637.285714285715,6526.868225617211,6490.240366844702,1
25/12/2013,6479.088256120716,6666.0,6852.911743879284,-18.32233098,-25.6505964,-6.284424503,6901.062704354569,6760.455436912278,6708.285714285715,6629.214285714285,6515.508724216858,6497.973134516294,1
26/12/2013,6476.580573589189,6656.5,6836.419426410811,-14.77923654,-23.26548326,-3.055068206,6892.249611284725,6738.935857450468,6698.857142857143,6622.5,6505.464674429561,6506.064142549532,1
27/12/2013,6472.829627916624,6649.0,6825.170372083376,-11.79440162,-20.82608618,0.0923488489648128,6881.2887512461875,6721.037753183458,6689.214285714285,6617.5,6497.139820182384,6513.962246816542,1
30/12/2013,6467.470762733399,6638.5,6809.529237266601,-11.84176766,-18.61541153,4.208389874955463,6869.021824944926,6710.775615959062,6679.357142857143,6615.571428571428,6489.692460769359,6520.367241183795,1
31/12/2013,6484.663522047578,6626.0,6767.336477952422,-8.654772615,-16.98622697,8.706184196862079,6854.714218091652,6712.412937287911,6668.714285714285,6617.285714285715,6482.714353336919,6522.158491283518,1
02/01/2014,6517.832195683555,6615.5,6713.167804316445,-3.587884278,-14.9476858,13.278797214554816,6835.615580579592,6728.613860950447,6657.928571428572,6622.428571428572,6480.241562277552,6516.243281906696,1
03/01/2014,6533.217629821856,6609.5,6685.782370178144,-0.791035581,-12.63419464,17.901840419643026,6810.848084456093,6755.000609287558,6647.142857142857,6630.5,6483.437629829621,6505.99939071244,1
06/01/2014,6533.217629821856,6609.5,6685.782370178144,7.458126769510066,-9.967347039,22.364510900849798,6784.331061726725,6790.9613357132375,6637.285714285715,6641.428571428572,6490.240366844703,6491.895807143906,1
07/01/2014,6533.217629821856,6609.5,6685.782370178144,7.8262575380844455,-6.284424503,27.71810233696027,6760.455436912277,6837.455163067173,6629.214285714285,6655.571428571428,6497.9731345162945,6473.687694075684,1
08/01/2014,6528.116357785691,6614.0,6699.883642214309,10.23751776499515,-3.055068206,34.197967407785214,6738.935857450468,6896.211917218,6622.5,6673.285714285715,6506.064142549532,6450.35951135343,1
09/01/2014,6512.3057233041745,6625.0,6737.6942766958255,16.970519525943043,0.0923488489648128,40.78379347122501,6721.037753183458,6963.625020646097,6617.5,6694.5,6513.962246816542,6425.374979353903,1
10/01/2014,6497.202272745632,6638.0,6778.797727254368,22.829787638645232,4.208389874955465,48.000688435037965,6710.775615959062,7042.583559947708,6615.571428571428,6719.785714285715,6520.367241183795,6396.987868623721,1
13/01/2014,6476.425730045803,6651.5,6826.574269954197,28.420406845368575,8.706184196862079,54.669559866087106,6712.4129372879115,7128.626942079271,6617.285714285715,6749.357142857143,6522.158491283517,6370.087343635014,1
14/01/2014,6461.510391462072,6666.0,6870.489608537928,31.57026685495466,13.278797214554816,62.344106341488946,6728.613860950448,7227.8624297454,6622.428571428572,6784.642857142857,6516.243281906695,6341.423284540315,1
15/01/2014,6434.492544842116,6686.0,6937.507455157884,38.696820137957474,17.901840419643026,70.92509603494501,6755.00060928756,7341.138155984663,6630.5,6826.071428571428,6505.99939071244,6311.004701158194,1
16/01/2014,6405.760838344302,6708.5,7011.239161655698,45.301397590857746,22.364510900849798,78.18639120072119,6790.961335713236,7460.59651266407,6641.428571428572,6872.785714285715,6491.8958071439065,6284.974915907359,1
17/01/2014,6364.819078729908,6738.0,7111.180921270092,55.59657326076977,27.718102336960268,81.60013724940212,6837.455163067171,7575.439829284228,6655.571428571428,6923.142857142857,6473.687694075685,6270.845885001487,1
20/01/2014,6337.413999307482,6773.5,7209.586000692518,63.071301970021594,34.197967407785214,80.23167861758098,6896.211917217997,7680.874047673314,6673.285714285715,6974.928571428572,6450.359511353431,6268.983095183829,1
21/01/2014,6298.492497634357,6815.0,7331.507502365643,73.34805238533596,40.78379347122501,76.93988456188822,6963.625020646097,7779.12193247845,6694.5,7029.0,6425.374979353903,6278.87806752155,1
22/01/2014,6288.122055124855,6858.5,7428.877944875145,75.10250686271252,48.000688435037965,71.71043611794332,7042.583559947709,7869.271566237563,6719.785714285715,7084.571428571428,6396.987868623721,6299.871290905294,1
23/01/2014,6260.861977799183,6913.0,7565.138022200817,85.29209218276753,54.669559866087106,65.92420572829658,7128.626942079273,7952.490880184543,6749.357142857143,7141.357142857143,6370.087343635013,6330.223405529743,1
24/01/2014,6221.5624611672665,6976.0,7730.4375388327335,98.76374799215,62.344106341488946,58.11870253674799,7227.8624297454,8020.7418491289445,6784.642857142857,7198.642857142857,6341.423284540315,6376.543865156769,1
27/01/2014,6223.5523415884545,7035.5,7847.4476584115455,96.13046375129088,70.92509603494501,49.324271368779826,7341.138155984663,8076.829661029674,6826.071428571428,7256.142857142857,6311.004701158193,6435.456053256042,1
06/02/2014,6265.915862388809,7090.5,7915.084137611191,79.49279560153633,78.18639120072119,40.89677456429695,7460.59651266407,8125.441330787284,6872.785714285715,7313.428571428572,6284.974915907359,6501.41581206986,1
07/02/2014,6324.3744705838835,7136.0,7947.6255294161165,53.492091547273645,81.60013724940211,35.60054294932339,7575.439829284228,8172.785314089494,6923.142857142857,7372.5,6270.845885001487,6572.214685910505,1
10/02/2014,6367.7573039984,7193.5,8019.2426960016,50.30549399548664,80.23167861758098,32.46342406668052,7680.874047673314,8219.32207180355,6974.928571428572,7433.285714285715,6268.983095183829,6647.2493567678775,1
11/02/2014,6435.0746188110625,7247.5,8059.9253811889375,38.496367755098106,76.93988456188822,28.946695637883817,7779.121932478449,8258.807087136354,7029.0,7494.142857142857,6278.878067521551,6729.47862714936,1
12/02/2014,6473.326780170322,7310.5,8147.673219829678,44.788479455240605,71.7104361179433,24.125227455314434,7869.271566237563,8287.438604876046,7084.571428571428,7554.071428571428,6299.871290905294,6820.704252266812,1
13/02/2014,6545.805678556459,7377.0,8208.194321443541,44.12522565130968,65.9242057282966,20.598266642446,7952.490880184543,8313.707150255621,7141.357142857143,7613.571428571428,6330.223405529743,6913.435706887236,1
14/02/2014,6635.937658283355,7438.0,8240.062341716646,34.56944557551378,58.11870253674798,21.211502658571835,8020.7418491289445,8351.744071742962,7198.642857142857,7674.428571428572,6376.543865156769,6997.113071114181,1
17/02/2014,6727.634174085534,7491.5,8255.365825914465,20.500317970156175,49.324271368779826,28.80647815491172,8076.829661029674,8419.266440123241,7256.142857142857,7740.285714285715,6435.456053256041,7061.304988448188,1
18/02/2014,6819.966587468409,7549.5,8279.033412531591,16.41847024245874,40.89677456429695,37.12279255150967,8125.441330787284,8501.01239411617,7313.428571428572,7807.857142857143,6501.4158120698585,7114.701891598117,1
19/02/2014,6893.000000000008,7619.0,8344.99999999999,28.345661816986535,35.60054294932339,44.18547771482584,8172.785314089494,8592.354979888314,7372.5,7876.571428571428,6572.214685910506,7160.787877254543,1
20/02/2014,7010.679511481436,7673.5,8336.320488518564,13.879268753521217,32.46342406668052,49.26212236390038,8219.32207180355,8692.514643040022,7433.285714285715,7944.428571428572,6647.2493567678775,7196.342499817122,1
21/02/2014,7111.906155992485,7730.0,8348.093844007515,11.038202177254902,28.946695637883817,50.61868475494849,8258.807087136356,8796.78846739069,7494.142857142857,8009.142857142857,6729.47862714936,7221.497246895025,1
24/02/2014,7194.925860899431,7793.5,8392.074139100569,19.436499961230652,24.125227455314434,48.9100796458113,8287.438604876046,8902.414563176082,7554.071428571428,8071.285714285715,6820.7042522668135,7240.156865395345,1
25/02/2014,7221.679207871965,7864.0,8506.320792128035,38.86209768839461,20.598266642446,43.3438489533429,8313.707150255621,8998.19123942513,7613.571428571428,8131.285714285715,6913.435706887237,7264.380189146296,1
26/02/2014,7176.977595423585,7952.5,8728.022404576415,73.66514644453537,21.211502658571835,32.2706836091533,8351.744071742962,9065.59043652062,7674.428571428572,8188.142857142857,6997.113071114181,7310.695277765094,1
27/02/2014,7193.744909517905,8022.5,8851.255090482095,74.63267101864437,28.80647815491172,20.89667516543952,8419.266440123241,9122.306365698607,7740.285714285715,8243.0,7061.304988448188,7363.693634301393,1
28/02/2014,7215.6018995949935,8100.0,8984.398100405007,77.7844579601998,37.12279255150967,12.982435762571217,8501.01239411617,9178.020958360428,7807.857142857143,8298.857142857143,7114.701891598117,7419.693327353855,1
03/03/2014,7259.561869419484,8148.5,9037.438130580516,49.41578129704294,44.18547771482584,11.451060306679365,8592.354979888314,9245.711645426672,7876.571428571428,8358.285714285714,7160.787877254545,7470.859783144754,1
04/03/2014,7287.989385537812,8183.0,9078.010614462188,20.534138914591665,49.26212236390038,15.433207723943829,8692.51464304002,9326.043072869614,7944.428571428572,8423.857142857143,7196.34249981712,7521.671212844672,1
05/03/2014,7325.543190401676,8228.5,9131.456809598323,7.476264197270325,50.61868475494849,20.53033221652898,8796.78846739069,9410.157415742975,8009.142857142857,8493.92857142857,7221.497246895025,7577.699727114166,1
06/03/2014,7391.242474128622,8284.0,9176.757525871377,-0.101517159,48.9100796458113,25.374133632571937,8902.414563176082,9494.634999757283,8071.285714285715,8567.5,7240.1568653953445,7640.365000242717,1
07/03/2014,7501.183215755167,8350.5,9199.816784244833,-3.847010965,43.3438489533429,33.66763211471056,8998.19123942513,9597.065553827882,8131.285714285715,8645.642857142857,7264.380189146295,7694.220160457831,1
10/03/2014,7564.733405271993,8406.5,9248.266594728006,-4.985388087,32.2706836091533,44.15884819450713,9065.590436520619,9717.20087733459,8188.142857142857,8728.785714285714,7310.695277765094,7740.370551236839,1
11/03/2014,7607.599750962236,8491.0,9374.400249037764,22.384782140121672,20.89667516543952,49.72451560496125,9122.306365698607,9830.146349288629,8243.0,8813.92857142857,7363.693634301393,7797.7107935685135,1
12/03/2014,7617.727059955776,8564.5,9511.272940044224,38.696153105799965,12.982435762571217,51.889018912590124,9178.020958360428,9934.551470345508,8298.857142857143,8902.07142857143,7419.693327353855,7869.591386797349,1
13/03/2014,7643.669393437232,8642.0,9640.330606562768,48.40917083544292,11.451060306679365,50.322484674316065,9245.711645426672,10029.096547061956,8358.285714285714,8990.642857142857,7470.859783144754,7952.189167223759,1
14/03/2014,7717.742790288138,8719.0,9720.257209711863,43.15613564536636,15.433207723943829,45.199648390873996,9326.043072869612,10117.114521683978,8423.857142857143,9076.214285714286,7521.671212844672,8035.314049744594,1
17/03/2014,7829.899386028476,8799.0,9768.100613971523,33.805092753416545,20.53033221652898,36.098789369442635,9410.157415742975,10201.321731391685,8493.92857142857,9153.785714285714,7577.699727114166,8106.2496971797445,1
18/03/2014,7878.169337260973,8897.5,9916.830662739027,54.20747841017851,25.374133632571937,20.34098382989485,9494.634999757283,10265.904389578163,8567.5,9222.285714285714,7640.365000242717,8178.667038993264,1
19/03/2014,7887.786140725037,8988.5,10089.213859274963,68.45312447122393,33.66763211471056,3.1961201731906175,9597.065553827882,10313.33551037621,8645.642857142857,9284.214285714286,7694.220160457831,8255.093061052361,1
20/03/2014,8008.981447283961,9087.0,10165.01855271604,61.34445401330049,44.15884819450713,-13.37963861,9717.20087733459,10350.501360085069,8728.785714285714,9340.57142857143,7740.370551236839,8330.641497057788,1
21/03/2014,8120.891212557626,9181.5,10242.108787442374,53.8476762592021,49.72451560496125,-30.61379984,9830.146349288629,10370.466183028893,8813.92857142857,9391.5,7797.710793568513,8412.533816971107,1
24/03/2014,8221.853856422098,9262.0,10302.146143577902,37.44343116752452,51.889018912590124,-47.92559334,9934.551470345508,10374.645119055873,8902.07142857143,9436.92857142857,7869.5913867973495,8499.21202380127,1
25/03/2014,8299.616967933978,9318.0,10336.383032066022,7.296281661271848,50.322484674316065,-61.71659376,10029.096547061956,10365.886505495499,8990.642857142857,9480.357142857143,7952.189167223759,8594.827780218786,1
26/03/2014,8326.448918074535,9342.0,10357.551081925465,-29.9009204,45.199648390873996,-71.16086437,10117.11452168398,10344.137798252055,9076.214285714286,9525.357142857143,8035.314049744592,8706.57648746223,1
27/03/2014,8385.090729955615,9377.0,10368.909270044385,-56.09716037,36.098789369442635,-75.30888476,10201.321731391683,10309.668051780996,9153.785714285714,9571.357142857143,8106.2496971797445,8833.04623393329,1
28/03/2014,8422.768295138718,9422.0,10421.231704861282,-51.56092113,20.34098382989485,-77.66275777,10265.904389578165,10269.020105281073,9222.285714285714,9614.42857142857,8178.667038993264,8959.83703757607,1
31/03/2014,8537.820499321944,9481.5,10425.179500678056,-54.68585749,3.1961201731906175,-78.5916909,10313.335510376211,10228.030255377687,9284.214285714286,9651.57142857143,8255.093061052361,9075.11260176517,1
01/04/2014,8694.137451950863,9538.0,10381.862548049137,-66.79145232,-13.37963861,-76.48514685,10350.501360085067,10194.832999047101,9340.57142857143,9683.142857142857,8330.641497057788,9171.452715238613,1
02/04/2014,8828.601304233243,9580.0,10331.398695766757,-83.73912337,-30.61379984,-69.85942135,10370.466183028893,10171.725365414643,9391.5,9712.785714285714,8412.533816971107,9253.846063156785,1
03/04/2014,8968.92726285659,9622.0,10275.07273714341,-89.24072126,-47.92559334,-62.5037981,10374.645119055873,10155.618029172114,9436.92857142857,9739.5,8499.21202380127,9323.381970827886,1
04/04/2014,9108.689868778642,9657.0,10205.310131221358,-96.01081468,-61.71659376,-56.2101775,10365.886505495499,10147.067559669653,9480.357142857143,9759.214285714286,8594.827780218786,9371.361011758918,1
07/04/2014,9270.37895525303,9699.0,10127.62104474697,-85.13330309,-71.16086437,-51.42218384,10344.137798252053,10143.871020453755,9525.357142857143,9771.0,8706.576487462231,9398.128979546245,1
08/04/2014,9310.303920638175,9723.5,10136.696079361825,-68.03803216,-75.30888476,-52.27008552,10309.668051780996,10138.340655995387,9571.357142857143,9775.714285714286,8833.04623393329,9413.087915433183,1
10/04/2014,9344.749448645645,9741.5,10138.250551354355,-61.18838944,-77.66275777,-58.94841317,10269.020105281073,10136.963073115841,9614.42857142857,9771.357142857143,8959.83703757607,9405.751212598445,1
11/04/2014,9368.518246264972,9759.0,10149.481753735028,-52.04564394,-78.5916909,-66.88216463,10228.030255377687,10130.62884488958,9651.57142857143,9760.5,9075.112601765168,9390.37115511042,1
14/04/2014,9405.354739660448,9787.5,10169.645260339552,-37.35904485,-76.48514685,-78.22533624,10194.832999047101,10124.536059511474,9683.142857142857,9741.57142857143,9171.452715238613,9358.606797631383,1
15/04/2014,9455.6786165543,9809.0,10162.3213834457,-37.75135856,-69.85942135,-89.65619393,10171.725365414643,10122.705967887061,9712.785714285714,9717.07142857143,9253.846063156785,9311.436889255796,1
16/04/2014,9444.543155295858,9795.0,10145.456844704142,-51.95547045,-62.5037981,-95.96237411,10155.618029172112,10123.316084780041,9739.5,9694.0,9323.381970827888,9264.683915219959,1
17/04/2014,9457.754729764303,9781.5,10105.245270235697,-51.61734748,-56.2101775,-98.41603958,10147.067559669655,10125.731327185033,9759.214285714286,9670.857142857143,9371.361011758916,9215.982958529254,1
18/04/2014,9415.01647184676,9756.5,10097.98352815324,-73.97334393,-51.42218384,-94.82003692,10143.871020453758,10126.471096989477,9771.0,9649.785714285714,9398.128979546242,9173.100331581953,1
21/04/2014,9293.392528802484,9711.0,10128.607471197516,-107.936683,-52.27008552,-87.40461384,10138.340655995387,10122.782441806872,9775.714285714286,9632.285714285714,9413.087915433183,9141.788986764555,1
22/04/2014,9260.8578438488,9683.0,10105.1421561512,-107.5819041,-58.94841317,-81.70499589,10136.96307311584,10125.021098159728,9771.357142857143,9615.785714285714,9405.751212598447,9106.5503304117,1
23/04/2014,9183.004237307172,9655.0,10126.995762692828,-116.7612462,-66.88216463,-75.27884262,10130.62884488958,10125.31326837508,9760.5,9599.785714285714,9390.37115511042,9074.258160196348,1
24/04/2014,9125.489257925203,9637.5,10149.510742074797,-117.7673623,-78.22533624,-74.39736278,10124.536059511474,10137.829995760694,9741.57142857143,9578.714285714286,9358.606797631383,9019.598575667877,1
25/04/2014,9117.272337044997,9633.5,10149.727662955003,-96.09873175,-89.65619393,-81.24388719,10122.70596788706,10162.410367152668,9717.07142857143,9547.642857142857,9311.436889255798,8932.875347133046,1
28/04/2014,9116.84803292936,9619.5,10122.15196707064,-68.79300579,-95.96237411,-98.86303206,10123.316084780041,10209.472801743732,9694.0,9503.0,9264.683915219959,8796.527198256266,1
29/04/2014,9114.838083215649,9609.0,10103.161916784351,-48.80132533,-98.41603958,-125.914353,10125.73132718503,10280.05270143684,9670.857142857143,9441.785714285714,9215.982958529255,8603.51872713459,1
05/05/2014,9074.213115080713,9588.5,10102.786884919287,-56.02872143,-94.82003692,-150.152577,10126.471096989479,10348.78798373227,9649.785714285714,9368.0,9173.10033158195,8387.21201626773,1
06/05/2014,9014.187249378812,9567.5,10120.812750621188,-67.68457844,-87.40461384,-172.3822917,10122.782441806874,10409.781328962647,9632.285714285714,9278.57142857143,9141.788986764555,8147.361528180211,1
07/05/2014,8956.959045799713,9543.0,10129.040954200287,-71.77817324,-81.70499589,-187.7835034,10125.021098159728,10455.667223763248,9615.785714285714,9178.142857142857,9106.550330411701,7900.618490522465,1
08/05/2014,8742.872166225898,9490.0,10237.127833774102,-111.5970035,-75.27884262,-191.8346301,10125.31326837508,10473.901965135763,9599.785714285714,9072.285714285714,9074.25816019635,7670.669463435665,1
09/05/2014,8510.209737301187,9416.0,10321.790262698813,-144.0244027,-74.39736278,-185.5694403,10137.829995760694,10460.67745689866,9578.714285714286,8963.5,9019.598575667877,7466.32254310134,1
12/05/2014,8162.410990791898,9307.0,10451.5890092081,-192.1270198,-81.24388719,-164.5385363,10162.410367152668,10415.16176895713,9547.642857142857,8861.785714285714,8932.875347133046,7308.409659614299,1
13/05/2014,7763.778785363901,9180.5,10597.221214636098,-238.160572,-98.86303206,-131.8896284,10209.472801743732,10340.755156786061,9503.0,8771.492857142857,8796.527198256266,7202.230557499654,1
14/05/2014,7560.066139012693,9072.0,10583.933860987307,-225.6962891,-125.914353,-97.92809204,10280.05270143684,10253.194300971765,9441.785714285714,8687.55,8603.518727134588,7121.905699028233,1
15/05/2014,7335.233832766193,8941.5,10547.766167233807,-223.2925818,-150.152577,-62.32146022,10348.78798373227,10159.032181573257,9368.0,8614.32142857143,8387.212016267727,7069.610675569601,1
16/05/2014,7229.757782195491,8840.0,10450.242217804509,-179.5866546,-172.3822917,-30.7814491,10409.781328962647,10065.863605655652,9278.57142857143,8548.164285714285,8147.361528180211,7030.4649657729215,1
19/05/2014,7133.2289766182885,8749.0,10364.771023381712,-139.9548907,-187.7835034,-2.735362758,10455.667223763248,9963.33228490675,9178.142857142857,8486.15,7900.618490522465,7008.96771509325,1
20/05/2014,7079.7812949609115,8654.5,10229.21870503909,-100.1680741,-191.8346301,21.20097101371427,10473.901965135765,9850.397762521266,9072.285714285714,8427.85,7670.669463435664,7005.302237478735,1
21/05/2014,7057.020806382614,8595.0,10132.979193617386,-44.91069156,-185.5694403,38.43207719844229,10460.67745689866,9716.425742552809,8963.5,8368.478571428572,7466.32254310134,7020.531400304334,1
22/05/2014,7020.52507056139,8548.45,10076.37492943861,-9.618217241,-164.5385363,49.8314224582903,10415.161768957129,9563.48899673104,8861.785714285714,8307.535714285714,7308.409659614298,7051.582431840389,1
23/05/2014,6997.792129712752,8484.4,9971.007870287247,12.034465741462157,-131.8896284,57.14700562633923,10340.755156786061,9399.907912261593,8771.492857142857,8248.314285714285,7202.230557499654,7096.72065916698,1
26/05/2014,6969.168668555756,8428.9,9888.631331444243,25.95384093380244,-97.92809204,60.37725547533143,10253.194300971765,9214.986616608096,8687.55,8188.521428571427,7121.905699028234,7162.056240534759,1
